language	subtitle_field	text_section	foreign_key	end	script_id	start	text_id	always_show
#subtitle_timings_tables;2;db/subtitle_timings_tables/data__								
	1686093551	0	adv_int	420	3	295	vo_fmv_texts_text_adv_int	false
	1686093551	0	aislinn_intro	347	72	150	vo_fmv_texts_text_aislinn_intro	false
	1686093551	0	belakor_1	510	4	120	vo_fmv_texts_text_belakor_1	false
	1686093551	0	belakor_2	330	5	140	vo_fmv_texts_text_belakor_2	false
	1686093551	0	belakor_3	360	6	186	vo_fmv_texts_text_belakor_3	false
	1686093551	0	belakor_4	444	7	294	vo_fmv_texts_text_belakor_4	false
	1686093551	0	belakor_4_alt	444	33	294	vo_fmv_texts_text_belakor_4_alt	false
	1686093551	0	belakor_4_ogr	444	34	294	vo_fmv_texts_text_belakor_4_ogr	false
	1686093551	0	cth_intro	465	8	135	vo_fmv_texts_text_cth_intro	false
	1686093551	0	cth_win	330	9	213	vo_fmv_texts_text_cth_win	false
	1686093551	0	dae_intro	234	10	126	vo_fmv_texts_text_dae_intro	false
	1686093551	0	dae_win	330	11	213	vo_fmv_texts_text_dae_win	false
	1686093551	0	dechala_intro	316	71	180	vo_fmv_texts_text_dechala_intro	false
	1686093551	0	dlc20_azazel_intro	440	40	190	vo_fmv_texts_text_dlc20_azazel_intro	false
	1686093551	0	dlc20_azazel_win	360	44	240	vo_fmv_texts_text_dlc20_azazel_win	false
	1686093551	0	dlc20_festus_intro	440	41	190	vo_fmv_texts_text_dlc20_festus_intro	false
	1686093551	0	dlc20_festus_win	370	45	245	vo_fmv_texts_text_dlc20_festus_win	false
	1686093551	0	dlc20_valkia_intro	440	42	190	vo_fmv_texts_text_dlc20_valkia_intro	false
	1686093551	0	dlc20_valkia_win	360	46	240	vo_fmv_texts_text_dlc20_valkia_win	false
	1686093551	0	dlc20_vilitch_intro	440	43	190	vo_fmv_texts_text_dlc20_vilitch_intro	false
	1686093551	0	dlc20_vilitch_win	360	47	240	vo_fmv_texts_text_dlc20_vilitch_win	false
	1686093551	0	dlc23_astragoth_intro	500	48	135	vo_fmv_texts_text_dlc23_astragoth_intro	false
	1686093551	0	dlc23_astragoth_win	360	51	160	vo_fmv_texts_text_dlc23_astragoth_win	false
	1686093551	0	dlc23_drazhoath_intro	500	49	135	vo_fmv_texts_text_dlc23_drazhoath_intro	false
	1686093551	0	dlc23_drazhoath_win	360	52	160	vo_fmv_texts_text_dlc23_drazhoath_win	false
	1686093551	0	dlc23_zhatan_intro	500	50	135	vo_fmv_texts_text_dlc23_zhatan_intro	false
	1686093551	0	dlc23_zhatan_win	360	53	160	vo_fmv_texts_text_dlc23_zhatan_win	false
	1686093551	0	elspeth_intro	270	60	115	vo_fmv_texts_text_elspeth_intro	false
	1686093551	0	elspeth_win	330	61	70	vo_fmv_texts_text_elspeth_win	false
	1686093551	0	gam_int	840	2	756	vo_fmv_texts_text_gam_int	false
	1686093551	0	golgfag_intro	205	68	120	vo_fmv_texts_text_golgfag_intro	false
	1686093551	0	gorbad_intro	180	66	100	vo_fmv_texts_text_gorbad_intro	false
	1686093551	0	journey_to_forge	390	13	150	vo_fmv_texts_text_journey_to_forge	false
	1686093551	0	journey_to_forge_cth	390	35	150	vo_fmv_texts_text_journey_to_forge_cth	false
	1686093551	0	journey_to_forge_ksl	390	36	150	vo_fmv_texts_text_journey_to_forge_ksl	false
	1686093551	0	kho_intro_ska	390	14	330	vo_fmv_texts_text_kho_intro_ska	false
	1686093551	0	kho_win_ska	330	15	213	vo_fmv_texts_text_kho_win_ska	false
	1686093551	0	ksl_intro_bor	516	16	180	vo_fmv_texts_text_ksl_intro_bor	false
	1686093551	0	ksl_intro_kat	330	17	180	vo_fmv_texts_text_ksl_intro_kat	false
	1686093551	0	ksl_intro_kot	420	20	180	vo_fmv_texts_text_ksl_intro_kot	false
	1686093551	0	ksl_win_bor	330	21	213	vo_fmv_texts_text_ksl_win_bor	false
	1686093551	0	ksl_win_kat	330	22	213	vo_fmv_texts_text_ksl_win_kat	false
	1686093551	0	ksl_win_kot	330	23	213	vo_fmv_texts_text_ksl_win_kot	false
	1686093551	0	malakai_intro	400	62	130	vo_fmv_texts_text_malakai_intro	false
	1686093551	0	malakai_win	415	63	145	vo_fmv_texts_text_malakai_win	false
	1686093551	0	mother_ostankya_intro	540	57	210	vo_fmv_texts_text_mother_ostankya_intro	false
	1686093551	0	mother_ostankya_win	330	54	90	vo_fmv_texts_text_mother_ostankya_win	false
	1686093551	0	nur_intro_plg	510	24	330	vo_fmv_texts_text_nur_intro_plg	false
	1686093551	0	nur_win_plg	330	25	213	vo_fmv_texts_text_nur_win_plg	false
	1686093551	0	ogr_intro	420	26	120	vo_fmv_texts_text_ogr_intro	false
	1686093551	0	ogr_win_gre	330	27	213	vo_fmv_texts_text_ogr_win_gre	false
	1686093551	0	ogr_win_skg	330	28	213	vo_fmv_texts_text_ogr_win_skg	false
	1686093551	0	pro_int	538	92	384	vo_fmv_texts_text_pro_int	false
	1686093551	0	pro_win	285	122	214	vo_fmv_texts_text_pro_win	false
	1686093551	0	sayl_intro	259	70	65	vo_fmv_texts_text_sayl_intro	false
	1686093551	0	skulltaker_intro	215	67	100	vo_fmv_texts_text_skulltaker_intro	false
	1686093551	0	sla_intro_nka	330	29	129	vo_fmv_texts_text_sla_intro_nka	false
	1686093551	0	sla_win_nka	330	30	213	vo_fmv_texts_text_sla_win_nka	false
	1686093551	0	tamurkhan_intro	280	64	75	vo_fmv_texts_text_tamurkhan_intro	false
	1686093551	0	tamurkhan_win	210	65	60	vo_fmv_texts_text_tamurkhan_win	false
	1686093551	0	the_changeling_intro	513	58	294	vo_fmv_texts_text_the_changeling_intro	false
	1686093551	0	the_changeling_win	300	55	75	vo_fmv_texts_text_the_changeling_win	false
	1686093551	0	tze_intro_fat	450	31	210	vo_fmv_texts_text_tze_intro_fat	false
	1686093551	0	tze_win_fat	330	32	213	vo_fmv_texts_text_tze_win_fat	false
	1686093551	0	yuan_bo_intro	480	59	318	vo_fmv_texts_text_yuan_bo_intro	false
	1686093551	0	yuan_bo_win	300	56	84	vo_fmv_texts_text_yuan_bo_win	false
	1686093551	10	adv_int	2220	3	2130	vo_fmv_texts_text_adv_int	false
	1686093551	10	belakor_1	2940	4	2715	vo_fmv_texts_text_belakor_1	false
	1686093551	10	belakor_3	2550	6	2235	vo_fmv_texts_text_belakor_3	false
	1686093551	10	belakor_4	2730	7	2574	vo_fmv_texts_text_belakor_4	false
	1686093551	10	belakor_4_alt	2730	33	2574	vo_fmv_texts_text_belakor_4_alt	false
	1686093551	10	belakor_4_ogr	2730	34	2574	vo_fmv_texts_text_belakor_4_ogr	false
	1686093551	10	cth_intro	2724	8	2613	vo_fmv_texts_text_cth_intro	false
	1686093551	10	cth_win	3270	9	3135	vo_fmv_texts_text_cth_win	false
	1686093551	10	dae_intro	2190	10	2070	vo_fmv_texts_text_dae_intro	false
	1686093551	10	dae_win	2790	11	2520	vo_fmv_texts_text_dae_win	false
	1686093551	10	dechala_intro	2259	71	2109	vo_fmv_texts_text_dechala_intro	false
	1686093551	10	dlc20_azazel_intro	2370	40	2196	vo_fmv_texts_text_dlc20_azazel_intro	false
	1686093551	10	dlc20_festus_intro	2430	41	2256	vo_fmv_texts_text_dlc20_festus_intro	false
	1686093551	10	dlc20_valkia_intro	2100	42	2000	vo_fmv_texts_text_dlc20_valkia_intro	false
	1686093551	10	dlc20_vilitch_intro	2510	43	2336	vo_fmv_texts_text_dlc20_vilitch_intro	false
	1686093551	10	dlc23_astragoth_intro	3630	48	3220	vo_fmv_texts_text_dlc23_astragoth_intro	false
	1686093551	10	dlc23_drazhoath_intro	3630	49	3220	vo_fmv_texts_text_dlc23_drazhoath_intro	false
	1686093551	10	dlc23_zhatan_intro	3630	50	3220	vo_fmv_texts_text_dlc23_zhatan_intro	false
	1686093551	10	kho_intro_ska	2220	14	2109	vo_fmv_texts_text_kho_intro_ska	false
	1686093551	10	ksl_intro_bor	3360	16	3126	vo_fmv_texts_text_ksl_intro_bor	false
	1686093551	10	ksl_intro_kat	1920	17	1605	vo_fmv_texts_text_ksl_intro_kat	false
	1686093551	10	ksl_intro_kot	2910	20	2730	vo_fmv_texts_text_ksl_intro_kot	false
	1686093551	10	ksl_win_bor	3360	21	3195	vo_fmv_texts_text_ksl_win_bor	false
	1686093551	10	ksl_win_kat	3120	22	2925	vo_fmv_texts_text_ksl_win_kat	false
	1686093551	10	ksl_win_kot	3360	23	3195	vo_fmv_texts_text_ksl_win_kot	false
	1686093551	10	nur_intro_plg	2292	24	2223	vo_fmv_texts_text_nur_intro_plg	false
	1686093551	10	nur_win_plg	3240	25	3105	vo_fmv_texts_text_nur_win_plg	false
	1686093551	10	ogr_intro	1410	26	1380	vo_fmv_texts_text_ogr_intro	false
	1686093551	10	ogr_win_gre	3180	27	3045	vo_fmv_texts_text_ogr_win_gre	false
	1686093551	10	ogr_win_skg	3180	28	3045	vo_fmv_texts_text_ogr_win_skg	false
	1686093551	10	pro_int	2776	92	2737	vo_fmv_texts_text_pro_int	false
	1686093551	10	pro_win	2110	122	1961	vo_fmv_texts_text_pro_win	false
	1686093551	10	sayl_intro	1507	70	1446	vo_fmv_texts_text_sayl_intro	false
	1686093551	10	sla_intro_nka	2310	29	2190	vo_fmv_texts_text_sla_intro_nka	false
	1686093551	10	sla_win_nka	2820	30	2754	vo_fmv_texts_text_sla_win_nka	false
	1686093551	10	tze_intro_fat	2100	31	2016	vo_fmv_texts_text_tze_intro_fat	false
	1686093551	10	tze_win_fat	3060	32	2895	vo_fmv_texts_text_tze_win_fat	false
	1686093551	10	yuan_bo_intro	2613	59	2481	vo_fmv_texts_text_yuan_bo_intro	false
	1686093551	11	adv_int	2400	3	2270	vo_fmv_texts_text_adv_int	false
	1686093551	11	belakor_1	3240	4	3030	vo_fmv_texts_text_belakor_1	false
	1686093551	11	belakor_3	2610	6	2553	vo_fmv_texts_text_belakor_3	false
	1686093551	11	belakor_4	2850	7	2754	vo_fmv_texts_text_belakor_4	false
	1686093551	11	belakor_4_alt	2850	33	2754	vo_fmv_texts_text_belakor_4_alt	false
	1686093551	11	belakor_4_ogr	2850	34	2754	vo_fmv_texts_text_belakor_4_ogr	false
	1686093551	11	cth_intro	2850	8	2730	vo_fmv_texts_text_cth_intro	false
	1686093551	11	dae_intro	2400	10	2220	vo_fmv_texts_text_dae_intro	false
	1686093551	11	dae_win	2910	11	2844	vo_fmv_texts_text_dae_win	false
	1686093551	11	dlc20_azazel_intro	2480	40	2400	vo_fmv_texts_text_dlc20_azazel_intro	false
	1686093551	11	dlc20_festus_intro	2540	41	2460	vo_fmv_texts_text_dlc20_festus_intro	false
