key	text	tooltip
#Loc;1;text/db/incidents__.loc		
incidents_button_text_wh2_dlc09_great_vortex_settra_the_crown_of_nehekhara_stage_3_a		false
incidents_button_text_wh2_dlc09_great_vortex_settra_the_crown_of_nehekhara_stage_3_b		false
incidents_button_text_wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3a		false
incidents_button_text_wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b		false
incidents_button_text_wh2_dlc09_incident_tmb_campaign_won		false
incidents_button_text_wh2_dlc09_incident_tmb_sand_storm_spawned		false
incidents_button_text_wh2_dlc09_settra_the_crown_of_nehekhara_stage_3_a		false
incidents_button_text_wh2_dlc09_settra_the_crown_of_nehekhara_stage_3_b		false
incidents_button_text_wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3a		false
incidents_button_text_wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b		false
incidents_button_text_wh2_dlc09_tmb_incident_a_noble_mistake		false
incidents_button_text_wh2_dlc09_tmb_incident_boiling_point		false
incidents_button_text_wh2_dlc09_tmb_incident_cache_of_asaph		false
incidents_button_text_wh2_dlc09_tmb_incident_glimpse_into_the_realm		false
incidents_button_text_wh2_dlc09_tmb_incident_jungle_warriors		false
incidents_button_text_wh2_dlc09_tmb_incident_liquid_sand		false
incidents_button_text_wh2_dlc09_tmb_incident_memories_of_the_past		false
incidents_button_text_wh2_dlc09_tmb_incident_paychest_mercenaries		false
incidents_button_text_wh2_dlc09_tmb_incident_raining_magma		false
incidents_button_text_wh2_dlc09_tmb_incident_riders_graveyard		false
incidents_button_text_wh2_dlc09_tmb_incident_undead_pirates		false
incidents_button_text_wh2_dlc09_tmb_incident_unearthed_knowledge		false
incidents_button_text_wh2_dlc10_alarielle_shieldstone_of_isha		false
incidents_button_text_wh2_dlc10_death_night_free_slave		false
incidents_button_text_wh2_dlc10_incident_alarielle_start_ap_bonus		false
incidents_button_text_wh2_dlc10_incident_def_death_night		false
incidents_button_text_wh2_dlc10_incident_def_death_night_no_slaves		false
incidents_button_text_wh2_dlc10_incident_def_death_night_no_voyage		false
incidents_button_text_wh2_dlc10_incident_def_death_night_no_voyage_no_slaves		false
incidents_button_text_wh2_dlc10_incident_hef_alarielle_torment_decrease		false
incidents_button_text_wh2_dlc10_incident_hef_alarielle_torment_increase		false
incidents_button_text_wh2_dlc10_incident_hef_blood_voyage_ends		false
incidents_button_text_wh2_dlc10_monster_hunt_08_stage_2		false
incidents_button_text_wh2_dlc10_monster_hunt_08_stage_3a_2		false
incidents_button_text_wh2_dlc10_monster_hunt_08_stage_3b		false
incidents_button_text_wh2_dlc10_monster_hunt_09_stage_2		false
incidents_button_text_wh2_dlc10_sword_of_khaine_building_done		false
incidents_button_text_wh2_dlc10_sword_of_khaine_building_started_AI		false
incidents_button_text_wh2_dlc10_sword_of_khaine_issued		false
incidents_button_text_wh2_dlc10_sword_of_khaine_issued_ai		false
incidents_button_text_wh2_dlc10_sword_of_khaine_region_captured		false
incidents_button_text_wh2_dlc10_sword_of_khaine_returned		false
incidents_button_text_wh2_dlc10_sword_of_khaine_stuck		false
incidents_button_text_wh2_dlc11_cst_harkon_mind_change_coward		false
incidents_button_text_wh2_dlc11_cst_harkon_mind_change_hateful		false
incidents_button_text_wh2_dlc11_cst_harkon_mind_change_lucid		false
incidents_button_text_wh2_dlc11_cst_harkon_mind_change_mad		false
incidents_button_text_wh2_dlc11_cst_harkon_mind_change_prideful		false
incidents_button_text_wh2_dlc11_cst_harkon_mind_change_restored		false
incidents_button_text_wh2_dlc11_cst_incident_armoury_acquisition		false
incidents_button_text_wh2_dlc11_cst_incident_dissenting_voices		false
incidents_button_text_wh2_dlc11_cst_incident_favourable_winds		false
incidents_button_text_wh2_dlc11_cst_incident_incompetent_escorts		false
incidents_button_text_wh2_dlc11_cst_incident_mass_exodus		false
incidents_button_text_wh2_dlc11_cst_incident_overflowing_with_power		false
incidents_button_text_wh2_dlc11_cst_incident_perfect_cover		false
incidents_button_text_wh2_dlc11_cst_incident_rotten_weather		false
incidents_button_text_wh2_dlc11_cst_incident_shallow_graves		false
incidents_button_text_wh2_dlc11_cst_incident_stolen_schematics		false
incidents_button_text_wh2_dlc11_cst_incident_strength_from_shyish		false
incidents_button_text_wh2_dlc11_cst_incident_unnatural_talent		false
incidents_button_text_wh2_dlc11_incident_cst_found_treasure		false
incidents_button_text_wh2_dlc11_incident_cst_infamy_rank_aranessa		false
incidents_button_text_wh2_dlc11_incident_cst_infamy_rank_cylostra		false
incidents_button_text_wh2_dlc11_incident_cst_infamy_rank_harkon		false
incidents_button_text_wh2_dlc11_incident_cst_infamy_rank_noctilus		false
incidents_button_text_wh2_dlc11_incident_cst_mystery_pirate		false
incidents_button_text_wh2_dlc11_incident_cst_sea_shanty_gained_1		false
incidents_button_text_wh2_dlc11_incident_cst_sea_shanty_gained_2		false
incidents_button_text_wh2_dlc11_incident_cst_sea_shanty_gained_3		false
incidents_button_text_wh2_dlc11_incident_epilogue_cst_aranessa		false
incidents_button_text_wh2_dlc11_incident_epilogue_cst_cylostra		false
incidents_button_text_wh2_dlc11_incident_epilogue_cst_harkon		false
incidents_button_text_wh2_dlc11_incident_epilogue_cst_noctilus		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_a		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_a_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_a_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_b		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_b_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_b_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_c		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_c_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_1_c_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_a		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_a_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_a_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_b		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_b_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_b_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_c		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_c_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_2_c_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_a		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_a_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_a_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_b		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_b_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_b_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_c		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_c_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_3_c_tmb		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_4_a		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_4_a_nor		false
incidents_button_text_wh2_dlc11_incident_neo_encounter_at_sea_4_a_tmb		false
incidents_button_text_wh2_dlc11_neo_counter_extra_loot		false
incidents_button_text_wh2_dlc11_treasure_hunt_puzzle_fail		false
incidents_button_text_wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_1		false
incidents_button_text_wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_2		false
incidents_button_text_wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_3		false
incidents_button_text_wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_4		false
