key	text	tooltip
#Loc;1;text/db/battle_ui_cheatsheet_items__.loc		
battle_ui_cheatsheet_items_description_text_ambush_escape_zone	When in this zone, defending units can be withdrawn via the withdraw button, in which case they survive the battle.	false
battle_ui_cheatsheet_items_description_text_ambush_objectives	[[col:fe_white]]Attacker[[/col]]\\nThe attacker must destroy or rout all enemy units before the timer expires.\\n\\n[[col:fe_white]]Defender[[/col]]\\nThe defender must successfully withdraw units via the escape zone, or destroy or rout all enemy units before the timer expires, or still have units present and not routing at this point.	false
battle_ui_cheatsheet_items_description_text_domination_capture_points_and_tickets	Owning capture points will generate some victory tickets every second. Own multiple capture points for more victory ticket income.	false
battle_ui_cheatsheet_items_description_text_domination_objectives	Reach 5000 victory tickets by seizing capture points.	false
battle_ui_cheatsheet_items_description_text_domination_reinforcements	Spend supplies to call in additional units that you selected before the battle.	false
battle_ui_cheatsheet_items_description_text_domination_supplies	Gain additional supplies by dealing damage. The losing alliance receives extra supplies. use supplies to order reinforcements.	false
battle_ui_cheatsheet_items_description_text_domination_teleport	Badly depleted units can be teleported from the battle and will replenish in the reinforcements pool.	false
battle_ui_cheatsheet_items_description_text_land_battle_abilities	These buttons control any abilities for the selected unit.	false
battle_ui_cheatsheet_items_description_text_land_battle_army_abilities	Any army abilities will appear here when available. Click on them to activate.	false
battle_ui_cheatsheet_items_description_text_land_battle_balance_of_power_bar	Indicates the current strength of the two forces relative to each other.	false
battle_ui_cheatsheet_items_description_text_land_battle_magic	Select a spell to cast, or see how much Winds of Magic is in reserve or currently available to use.	false
battle_ui_cheatsheet_items_description_text_land_battle_objectives	[[col:fe_white]]Attacker[[/col]]\\nThe attacker must destroy or rout all enemy units before the timer expires.\\n\\n[[col:fe_white]]Defender[[/col]]\\nThe defender must destroy or rout all enemy units before the timer expires, or still have units present and not routing at this point.  	false
battle_ui_cheatsheet_items_description_text_land_battle_reinforcements	Indicates the position where reinforcements will enter the battle from. Mouse over for more information.	false
battle_ui_cheatsheet_items_description_text_land_battle_time_limit_and_controls	These buttons control the passage of time within the battle.	false
battle_ui_cheatsheet_items_description_text_land_battle_unit_banners	[[col:fe_white]]Health[[/col]]\\n\\n[[col:fe_white]]Leadership[[/col]]\\n\\n[[col:fe_white]]Ammunition[[/col]]\\n\\n[[col:fe_white]]Status Icons[[/col]]\\nVarious icons indicate the status of a unit. Mouse over for more information.	false
battle_ui_cheatsheet_items_description_text_land_battle_unit_buttons	These buttons control various aspects of behaviour for the selected unit or units. Mouse over each for further information.	false
battle_ui_cheatsheet_items_description_text_minor_settlement_capture_points	Can be captured by positioning units within the capture zone. 	false
battle_ui_cheatsheet_items_description_text_minor_settlement_deployables	Each capture point controls additional positions at which towers and barricades can be built by the defender.	false
