key	text	tooltip
#Loc;1;text/db/ui_unit_groupings__.loc		
ui_unit_groupings_onscreen_brt_paladin	Melee Specialist	false
ui_unit_groupings_onscreen_brt_paladin_cavalry	Melee Specialist	false
ui_unit_groupings_onscreen_brt_paladin_pegasus	Melee Specialist	false
ui_unit_groupings_onscreen_cannon	Siege Artillery	false
ui_unit_groupings_onscreen_catapult	Catapult	false
ui_unit_groupings_onscreen_cavalry	Cavalry	false
ui_unit_groupings_onscreen_cavalry_axe	Cavalry	false
ui_unit_groupings_onscreen_cavalry_disc	Flying Cavalry	false
ui_unit_groupings_onscreen_cavalry_flying	Flying Cavalry	false
ui_unit_groupings_onscreen_cavalry_flying_rare	Flying Cavalry	false
ui_unit_groupings_onscreen_cavalry_skeleton	Cavalry	false
ui_unit_groupings_onscreen_cavalry_spear_skeleton	Spear Cavalry	false
ui_unit_groupings_onscreen_cavalry_spider	Cavalry	false
ui_unit_groupings_onscreen_cavalry_wolf	Cavalry	false
ui_unit_groupings_onscreen_chaos_forsaken	Melee Infantry	false
ui_unit_groupings_onscreen_chaos_juggernaut_axe	Monstrous Shock Cavalry	false
ui_unit_groupings_onscreen_chaos_juggernaut_lance	Monstrous Shock Cavalry	false
ui_unit_groupings_onscreen_chaos_juggernaut_sword	Monstrous Cavalry	false
ui_unit_groupings_onscreen_chaos_spawn	Monstrous Infantry	false
ui_unit_groupings_onscreen_chaos_warshrine	Support Monster	false
ui_unit_groupings_onscreen_chariot	Chariot	false
ui_unit_groupings_onscreen_chd_bale_taurus	Flying Monster	false
ui_unit_groupings_onscreen_chd_blunderbuss_axe	Close-Quarters Missile Infantry	false
ui_unit_groupings_onscreen_chd_blunderbuss_great_weapons	Hybrid Missile Infantry	false
ui_unit_groupings_onscreen_chd_bull_centaurs_axe	Monstrous Beasts	false
ui_unit_groupings_onscreen_chd_bull_centaurs_dual_axes	Monstrous Beasts	false
ui_unit_groupings_onscreen_chd_bull_centaurs_great_weapons	Monstrous Beasts	false
ui_unit_groupings_onscreen_chd_cavalry_wolf_spear_bow	Hybrid Missile Cavalry	false
