key	text	tooltip
#Loc;1;text/db/provinces__.loc		
provinces_onscreen_wh3_dlc20_chaos_province_albion	Albion	false
provinces_onscreen_wh3_dlc20_chaos_province_marches_of_couronne	Marches of Couronne	false
provinces_onscreen_wh3_dlc20_chaos_province_middle_mountains	Middle Mountains	false
provinces_onscreen_wh3_dlc20_chaos_province_northern_wasteland	Northern Wasteland	false
provinces_onscreen_wh3_dlc20_combi_province_frigid_wasteland	The Frigid Wasteland	false
provinces_onscreen_wh3_dlc20_combi_province_middle_mountains	The Middle Mountains	false
provinces_onscreen_wh3_dlc23_chaos_province_dragon_isles	The Dragon Isles	false
provinces_onscreen_wh3_dlc23_chaos_province_gnoblar_country	Gnoblar Country	false
provinces_onscreen_wh3_dlc23_chaos_province_scalded_delta	Scalded Delta	false
provinces_onscreen_wh3_dlc23_chaos_province_silver_road	The Silver Road	false
provinces_onscreen_wh3_dlc23_chaos_province_the_plain_of_bones	The Plain of Bones	false
provinces_onscreen_wh3_main_chaos_province_ancient_giant_lands	Ancient Giant Lands	false
provinces_onscreen_wh3_main_chaos_province_black_blood_pass	Black Blood Pass	false
provinces_onscreen_wh3_main_chaos_province_black_water	Black Water	false
provinces_onscreen_wh3_main_chaos_province_bloodfire_falls	Bloodfire Falls	false
provinces_onscreen_wh3_main_chaos_province_bone_road	Bone Road	false
provinces_onscreen_wh3_main_chaos_province_broken_lands_of_tian_li	Broken Lands of Tian Li	false
provinces_onscreen_wh3_main_chaos_province_celestial_riverlands	Celestial Riverlands	false
provinces_onscreen_wh3_main_chaos_province_central_great_bastion	Central Great Bastion	false
provinces_onscreen_wh3_main_chaos_province_dukhlys_forest	Dukhlys Forest	false
provinces_onscreen_wh3_main_chaos_province_eastern_great_bastion	Eastern Great Bastion	false
provinces_onscreen_wh3_main_chaos_province_eastern_oblast	Eastern Oblast	false
provinces_onscreen_wh3_main_chaos_province_eastern_steppes	Eastern Steppes	false
provinces_onscreen_wh3_main_chaos_province_forests_of_the_moon	Forests of the Moon	false
provinces_onscreen_wh3_main_chaos_province_gash_kadrak	Gash Kadrak	false
provinces_onscreen_wh3_main_chaos_province_gianthome_mountains	Gianthome Mountains	false
provinces_onscreen_wh3_main_chaos_province_gunpowder_road	Gunpowder Road	false
provinces_onscreen_wh3_main_chaos_province_helspire_mountains	Helspire Mountains	false
provinces_onscreen_wh3_main_chaos_province_hochland	Hochland	false
provinces_onscreen_wh3_main_chaos_province_ice_pass	Ice Pass	false
provinces_onscreen_wh3_main_chaos_province_ice_tooth_mountains	Ice Tooth Mountains	false
provinces_onscreen_wh3_main_chaos_province_imperial_road	Imperial Road	false
provinces_onscreen_wh3_main_chaos_province_ivory_road	Ivory Road	false
provinces_onscreen_wh3_main_chaos_province_kdatha	K'datha	false
provinces_onscreen_wh3_main_chaos_province_lands_of_stone_and_steel	Lands of Stone and Steel	false
provinces_onscreen_wh3_main_chaos_province_middenland	Middenland	false
provinces_onscreen_wh3_main_chaos_province_mountains_of_hel	Mountains of Hel	false
provinces_onscreen_wh3_main_chaos_province_mountains_of_mourn	Mountains of Mourn	false
provinces_onscreen_wh3_main_chaos_province_nordland	Nordland	false
provinces_onscreen_wh3_main_chaos_province_northern_grey_mountains	Northern Grey Mountains	false
provinces_onscreen_wh3_main_chaos_province_northern_oblast	Northern Oblast	false
provinces_onscreen_wh3_main_chaos_province_northern_wastes	Northern Wastes	false
provinces_onscreen_wh3_main_chaos_province_ostermark	Ostermark	false
provinces_onscreen_wh3_main_chaos_province_ostland	Ostland	false
provinces_onscreen_wh3_main_chaos_province_path_to_the_east	Path to the East	false
provinces_onscreen_wh3_main_chaos_province_peak_pass	Peak Pass	false
provinces_onscreen_wh3_main_chaos_province_plain_of_bone	Plain of Bone	false
provinces_onscreen_wh3_main_chaos_province_plain_of_illusions	Plain of Illusions	false
provinces_onscreen_wh3_main_chaos_province_reikland	Reikland	false
provinces_onscreen_wh3_main_chaos_province_river_lynsk	River Lynsk	false
provinces_onscreen_wh3_main_chaos_province_river_urskoy	River Urskoy	false
provinces_onscreen_wh3_main_chaos_province_road_of_skulls	Road of Skulls	false
provinces_onscreen_wh3_main_chaos_province_road_to_damnation	Road to Damnation	false
provinces_onscreen_wh3_main_chaos_province_southern_grey_mountains	Southern Grey Mountains	false
provinces_onscreen_wh3_main_chaos_province_stirland	Stirland	false
provinces_onscreen_wh3_main_chaos_province_sylvania	Sylvania	false
provinces_onscreen_wh3_main_chaos_province_talabecland	Talabecland	false
provinces_onscreen_wh3_main_chaos_province_the_blasted_wastes	The Blasted Wastes	false
provinces_onscreen_wh3_main_chaos_province_the_blood_marshes	The Blood Marshes	false
provinces_onscreen_wh3_main_chaos_province_the_cliffs_of_death	The Cliffs of Death	false
provinces_onscreen_wh3_main_chaos_province_the_cold_mires	The Cold Mires	false
provinces_onscreen_wh3_main_chaos_province_the_cursed_city	The Cursed City	false
provinces_onscreen_wh3_main_chaos_province_the_eternal_lagoon	The Eternal Lagoon	false
provinces_onscreen_wh3_main_chaos_province_the_goromadny	The Goromadny	false
provinces_onscreen_wh3_main_chaos_province_the_great_maw	Wyrm Pass	false
provinces_onscreen_wh3_main_chaos_province_the_haunted_forest	The Haunted Forest	false
provinces_onscreen_wh3_main_chaos_province_the_high_pass	The High Pass	false
provinces_onscreen_wh3_main_chaos_province_the_howling_wastes	The Howling Wastes	false
