key	text	tooltip
#Loc;1;text/db/quotes__.loc		
quotes_quote_onscreen_1004609557	There's something big down there, in the depths… something cold, and black o' heart. Worse still, I got me a feelin' it's out to get us, and me in particular. Axes, lads; looks like we're in for a proper fight after all!	false
quotes_quote_onscreen_1004794420	Revered One, Venerable One, Lord of Secrets, High Priest of the Temple of Years, Keeper of the Pyramid of Eternity, Interpreter of Mysteries, Prophet of the Lord of the Tomb, Master of Awakenings, Bearer of the Serpent Staff, Khatep, the Enduring.	false
quotes_quote_onscreen_1005405991	We will weave your bloodied hair into the tapestries of the council chamber!	false
quotes_quote_onscreen_1017089362	In the jungles to the east and south of here, there is a temple. An edifice stained in the blood of a thousand generations and haunted by the spirits of those who died screaming on its black altars.	false
quotes_quote_onscreen_1019880929	I shivered at the sight of her – her beauty far beyond that of mortal man. But her soul glowed with an inner darkness that chilled my very core.	false
quotes_quote_onscreen_1025618649	You four. Yes-yes, you. Go to city quick-quick, kill Man-thing at Warp-tower. Bring back…	false
quotes_quote_onscreen_1089592707	Swimming with Manann	false
quotes_quote_onscreen_1093190507	Warp… must have Warpstone, yes-yes… catch it, catch it! Sniff it out… give it to Vampire, yes, but not all of it, not all… no-no, Skretch keep… keep some for himself… Must… feed…	false
quotes_quote_onscreen_1100203740	Manann would rather be cursed at with the most horrible of words rather than not be spoken of at all.	false
quotes_quote_onscreen_1118757594	It is better that every High Elf be condemned to hell than that idiot king plague them any longer, kill him, kill him for the good they know nothing of.	false
quotes_quote_onscreen_1119071705	Now you return from the blighted edges of the world carrying a blade that was forged by Caledor and borne by Aenarion himself. I can almost feel the forces of destiny lining up behind you.	false
quotes_quote_onscreen_1120468241	Tyrion is the soul of charm. People like him. He knows how to put them at ease.	false
quotes_quote_onscreen_1124339992	And they will rise from their graves to march upon the world of the living. Each and every mortal that falls will swell their numbers until only a world of darkness remains. Only then will the world know of the eternal order that lies within the peace of Undeath.	false
quotes_quote_onscreen_1124750909	Leeches! Mosquitos! Poisonous Spiders! Blinding clouds of Gnats! Snakes! Thanqoul's fur crawled as he thought of the snakes. The loathsome things were everywhere, watching them with their unblinking eyes, sniffing at them with their forked tongues. He'd lost count of all the hideous snakes they'd seen!	false
quotes_quote_onscreen_112991627	Take their gold, burn their homes, kill their families and enslave their souls. Show them no mercy.	false
quotes_quote_onscreen_1131787186	My father, the Phoenix King, said that one should always choose the lesser of two evils. How best to discern which is which…	false
quotes_quote_onscreen_1137888507	That damned blood-sucking dog wants us to stay on the outside of his little wall. Reason enough for us to go in, I say.	false
quotes_quote_onscreen_1139669904	We have been blessed and in His name we shall bare our blades in readiness for His will as voiced by His avatar. Hail Malekith, Eternal Khaine Incarnate!	false
quotes_quote_onscreen_1153279172	Seven Phoenix Kings had now died, and Malekith had seen them all pass, his life sustained by dark energies. The Witch King vowed that he would survive to see the last Phoenix King perish, even if he had to wait until the end of all things!	false
quotes_quote_onscreen_1157169318	He is greedy. Rapacious, even! Throwing sacrifices to him is like tossing gold and offerings into a bottomless pit. There is a reason that the sea is so vast—it is the belly of Manann, the ever-hungry.	false
quotes_quote_onscreen_1163932058	WANTED!... For expedition to the mysterious east... Willing freebooters of good reputation and proven ability. Tropical experience an advantage. Interested captains to present themselves to General Blackheart at the Reaver's Return Inn, Dockside!	false
quotes_quote_onscreen_1194770426	Kill their soldiers, kill their wives, kill their children, their cattle and livestock, but above all, kill with pleasure.	false
quotes_quote_onscreen_1210849663	When you look at your foe, do not see another Elf. See them for what they are; creatures less than animals. 	false
quotes_quote_onscreen_1218943629	We lived in the Great Desert for centuries and we were content. Then came Settra, the Empire-Maker, and we were sorely tested.	false
quotes_quote_onscreen_124182450	Hail bright flower of the goddess, chosen of Isha. Dawn's hope and heart's home; the glory of Ulthuan shines in your eyes!	false
quotes_quote_onscreen_125408697	One of them flimsy Elf vessels, looks like! And in deep trouble. What say, lads, shall we show those pretty-boys how a proper warship fights? Or should we leave those pointy-eared lackwits to the death they so richly deserve?	false
quotes_quote_onscreen_1270125604	The Tileans claim they have sailed the world. They talk of trading with lands so distant that we folk of Sigmar’s Empire could not even contemplate their existence.	false
quotes_quote_onscreen_1294502652	In strange aeons, even death may lose its grip and though I march to the tomb, I have the spirit of a king! And you also, yet you be but mere mortals, you have the invincible spirit of the army of Settra!	false
quotes_quote_onscreen_1296782689	Warpstone fire can not only consume a substance, but actually change it’s structure to far more than just ‘burned’ due to exposure to it’s holy flames. Weapons made from Warpstone produce their own poison. A Warpstone charm brings real luck, changing what ‘was to be’ to what ‘might have been’ with none the wiser.	false
quotes_quote_onscreen_1300621424	In that dread desert, beneath the moon's pale gaze, dead men walk. They haunt the shifting dunes of the breathless, windless night, brandish weapons of bronze in mocking challenge and bitter resentment of the life they no longer possess.	false
quotes_quote_onscreen_1304406635	Kill-kill, quick-quick!	false
