key	text	tooltip
#Loc;1;text/db/projectile_shot_type_enum__.loc		
projectile_shot_type_enum_onscreen_name_artillery_canister	Multi-Shot Round	false
projectile_shot_type_enum_onscreen_name_artillery_default	Standard Round	false
projectile_shot_type_enum_onscreen_name_artillery_explosive	Explosive Round	false
projectile_shot_type_enum_onscreen_name_artillery_flammable	Flammable Round	false
projectile_shot_type_enum_onscreen_name_artillery_poison	Poison Round	false
projectile_shot_type_enum_onscreen_name_artillery_whistling	Whistling Round	false
projectile_shot_type_enum_onscreen_name_explosives	Explosive Pot	false
projectile_shot_type_enum_onscreen_name_oil	Burning Oil	false
projectile_shot_type_enum_onscreen_name_small_arm_default	Standard Shot	false
projectile_shot_type_enum_onscreen_name_small_arm_extended	Extended Shot	false
projectile_shot_type_enum_onscreen_name_small_arm_flaming	Flaming Shot	false
projectile_shot_type_enum_onscreen_name_small_arm_heavy	Talon of Dawn	false
projectile_shot_type_enum_onscreen_name_small_arm_poison	Talon of Dusk	false
projectile_shot_type_enum_onscreen_name_small_arm_whistling	Whistling Shot	false
projectile_shot_type_enum_onscreen_name_torch	Torch	false
projectile_shot_type_enum_tooltip_text_artillery_canister	Shooting many smaller projectiles instead of one large one is more effective when fighting multiple small targets, such as infantry units.	false
projectile_shot_type_enum_tooltip_text_artillery_default	This is the standard shot type for this unit.	false
projectile_shot_type_enum_tooltip_text_artillery_explosive	Does more damage than Standard Round, but is less accurate. Most effective against infantry.	false
projectile_shot_type_enum_tooltip_text_artillery_flammable	Does more damage, but is less accurate and slower. Can cause buildings to catch fire.	false
projectile_shot_type_enum_tooltip_text_artillery_poison	Reduces enemy's melee attack and defence & causes fatigue. Also reduces firing range.	false
projectile_shot_type_enum_tooltip_text_artillery_whistling	Causes less damage, but has a fearsome sound. Adversely affects the morale, melee attack & firing rate of targets & any unit they pass over.	false
projectile_shot_type_enum_tooltip_text_explosives	An explosive pot...	false
projectile_shot_type_enum_tooltip_text_oil	Some burning oil...	false
projectile_shot_type_enum_tooltip_text_small_arm_default	This is the standard shot type for this unit.	false
projectile_shot_type_enum_tooltip_text_small_arm_extended	Has greater range but causes less damage.	false
projectile_shot_type_enum_tooltip_text_small_arm_flaming	Does more damage, but is less accurate and slower. Can cause buildings to catch fire.	false
projectile_shot_type_enum_tooltip_text_small_arm_heavy	Bolts of blessed light melt through armour to sear the flesh beneath.	false
projectile_shot_type_enum_tooltip_text_small_arm_poison	Once loosed, these arrows splinter into scores of poisonous thorns that seek the flesh of Athel Loren’s enemies.	false
projectile_shot_type_enum_tooltip_text_small_arm_whistling	Causes less damage, but has a fearsome sound. Adversely affects the morale, melee attack & firing rate of targets & any unit they pass over.	false
projectile_shot_type_enum_tooltip_text_torch	A torch...	false
