key	text	tooltip
#Loc;1;text/db/episode_event_popup_elements__.loc		
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event1body	The world despairs, for [[b]]Archaon the Everchosen[[/b]], Champion of Chaos, has come – and with him, the [[b]]End Times[[/b]]!\\nIn service to the Chaos Gods, Archaon has devoted himself wholly to the world’s destruction and risen to dominance as the Everchosen – the vessel through which the Dark Gods unite their followers and turn the world into a Realm of Chaos.\\n\\nIs there any Champion of the Old World mighty enough to withstand this Lord of the End Times?	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event1endgame	All Chaos-aligned factions have [[b]]united under Archaon[[/b]], their old territory lies in ruin and their Legendary Lords have joined the invasion	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event1gameplay	Archaon's force is [[b]]impossibly strong[[/b]] at the start of the invasion, possessing [[b]]100%[[/b]] Ward Save\\nYou [[b]]MUST[[/b]] weaken him before you have any hope of defeating him in battle	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event1title	The Chaos Invasion	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event2endgame	Regions [[b]]razed[[/b]] during this Endgame will [[b]]not[[/b]] be able to be occupied again until Archaon is utterly defeated – the world now makes its last stand against Chaos	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event2gameplay	Each Invasion force defeated anywhere in the world will [[b]]reduce Archaon's Ward Save[[/b]] by [[b]]1%[[/b]]\\nWhile strong, Invasion forces will always be destroyed after their first defeat	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event3endgame	Provinces in which half or more of the regions have been razed will become [[b]]Devastated[[/b]]\\nDevastation causes large penalties to adjacent provinces	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event3gameplay	There are [[b]]5 Dark Fortresses[[/b]] accompanying the Invasion, each located somewhere in the world, destroying these Fortresses will reduce Archaon's Ward Save by [[b]]10%[[/b]] each	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event4endgame	All factions fighting against the Chaos Invasion [[b]]receive large diplomatic bonuses[[/b]] with each other while the Endgame is ongoing	false
episode_event_popup_elements_display_string_chaos_invasion_foreshadow_main_event4gameplay	You must defeat Archaon's force to [[b]]achieve Victory[[/b]]. When first defeated in battle, however, Archaon is likely to make a defiant last stand	false
episode_event_popup_elements_display_string_nagash_endgame_popup_main_event1body	Life itself is at grave risk – for [[b]]Nagash[[/b]] has returned and begins his [[b]]Great Ritual[[/b]]!\\nA ritual to drain the life from the world itself, leaving an Undead Wasteland completely subservient to the Great Necromancer. As his Black Pyramid rises into the skies, swollen with the Winds of Shyish, its destination is clear and its path cannot be interrupted. The final battle for the fate of the world will take place at the fortress city of Nagashizzar.\\n\\nThe world teeters on the precipice of eternal darkness – is there any champion capable of defeating one who has overcome death itself?	false
episode_event_popup_elements_display_string_nagash_endgame_popup_main_event1endgame	Nagash and his Mortarchs lead his Undead Legions across the whole world, Undead factions loyal to Nagash have also become vassalised	false
episode_event_popup_elements_display_string_nagash_endgame_popup_main_event1gameplay	The Black Pyramid of Nagash travels towards Nagashizzar each turn in preparation for the Great Ritual of Nagash, once it arrives the Great Ritual will begin and a final battle will be unlocked, victory in this battle is the only way to defeat the Endgame	false
episode_event_popup_elements_display_string_nagash_endgame_popup_main_event1title	Great Ritual of Nagash	false
