effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/data__				
wh2_dlc09_books_of_nagash_reward_1	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_1	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-50.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_1	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	10.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_2	wh2_dlc09_books_of_nagash_reward_2_campaign_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_2	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	20.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3_army	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	15.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3_region_occupy	wh_main_effect_campaign_enable_attrition	region_to_force_enemy	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3_region_occupy	wh_main_effect_force_all_campaign_movement_range	region_to_force_enemy	-15.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3_region_sack	wh_main_effect_campaign_enable_attrition	region_to_force_own	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3_region_sack	wh_main_effect_force_all_campaign_movement_range	region_to_force_own	-15.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3	wh2_dlc09_books_of_nagash_reward_3_army_dummy	faction_to_faction_own_unseen	15.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3	wh2_dlc09_books_of_nagash_reward_3_region_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_3	wh2_dlc09_effect_force_army_campaign_attrition_sandstorm_immunity	faction_to_force_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_4	wh2_dlc09_pooled_resource_canopic_jars_book_dummy	faction_to_faction_own_unseen	250.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_4	wh_main_effect_character_wound_recovery_time_mod	faction_to_character_own	-1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_4	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	3.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_4	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	3.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_5	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_5	wh2_dlc09_effect_unit_cap_tmb_book_tomb_guard_chariots	faction_to_faction_own_unseen	5.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_6	wh2_dlc09_effect_secret_agent_enable_recruitment_wizard_tmb_book	faction_to_province_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_6	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod	faction_to_force_own_unseen	20.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_7	wh2_dlc09_pooled_resource_canopic_jars_mission	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_7	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_building_construction_cost_mod_buff_additive	faction_to_province_own_unseen	-10.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_corruption_reduction_buff_additive	faction_to_province_own_unseen	-1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_force_all_campaign_experience_base_all_buff_additive	faction_to_province_own_unseen	1.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_force_all_campaign_replenishment_rate_buff_additive	faction_to_province_own_unseen	10.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_force_army_campaign_ambush_success_chance_buff	faction_to_province_own_unseen	8.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_force_own_campaign_movement_range_province_buff_additive	faction_to_province_own_unseen	5.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_force_stat_melee_defence_buff_additive	faction_to_province_own_unseen	3.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_province_growth_province_buff_additive	faction_to_province_own_unseen	8.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_province_tax_rate_buff_additive	faction_to_province_own_unseen	3.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_edict_tmb_public_order_edict_buff_additive	faction_to_province_own_unseen	3.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_8	wh2_dlc09_tmb_edict_buff_dummy	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_dlc09_books_of_nagash_reward_9	wh2_dlc09_effect_book_vampire_units	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_bundle_anc_magic_standard_banner_of_the_hidden_dead	wh_main_effect_attribute_enable_stalk	character_to_character_own_banner	1.0	start_turn_completed
wh2_dlc09_bundle_anc_magic_standard_banner_of_the_hidden_dead	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own_banner	1.0	start_turn_completed
wh2_dlc09_bundle_anc_magic_standard_banner_of_the_hidden_dead	wh_main_effect_character_stat_speed	character_to_character_own_banner	15.0	start_turn_completed
wh2_dlc09_bundle_anc_magic_standard_standard_of_the_undying_legion	wh2_main_effect_ability_enable_regeneration	character_to_character_own_banner	1.0	start_turn_completed
wh2_dlc09_bundle_anc_magic_standard_standard_of_the_undying_legion	wh_main_effect_character_stat_armour	character_to_character_own	5.0	start_turn_completed
wh2_dlc09_bundle_book_rogue_army	wh3_main_effect_force_all_campaign_upkeep_disabled_hidden	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_book_rogue_army	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-100.0	start_turn_completed
wh2_dlc09_bundle_book_rogue_army	wh_main_effect_attribute_enable_unbreakable	force_to_general_own	1.0	start_turn_completed
wh2_dlc09_bundle_book_rogue_army	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1.0	start_turn_completed
wh2_dlc09_bundle_book_rogue_army	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	30.0	start_turn_completed
wh2_dlc09_bundle_captives_enslave_tomb_kings	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	8.0	start_turn_completed
wh2_dlc09_bundle_captives_release_tomb_kings	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	20.0	start_turn_completed
wh2_dlc09_bundle_force_siege_equipment_tmb	wh2_dlc09_effect_siege_engine_number_tmb_battering_ram	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_force_siege_equipment_tmb	wh2_dlc09_effect_siege_engine_number_tmb_siege_tower	force_to_force_own	2.0	start_turn_completed
wh2_dlc09_bundle_quest_battle_full_hide	wh2_dlc09_effect_ability_enable_full_hide	force_to_force_own	1.0	start_round_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh2_dlc09_effect_army_ability_enable_sand_veil	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	army_to_army_own_unseen	1.0	start_turn_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh3_main_effect_force_encamp_campaign_movement_while_recruiting_dummy	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh_main_effect_attribute_enable_vanguard_deployment	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50.0	start_turn_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh_main_effect_force_army_campaign_ambush_defence_success_chance	army_to_army_own_unseen	75.0	start_turn_completed
wh2_dlc09_bundle_stance_army_ambush_settlement_tomb_kings	wh_main_effect_force_army_campaign_enable_replenishment_in_foreign_territory_encamp_stance	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_tmb_final_battle_army_abilities_arkhan	wh2_dlc09_bundle_tmb_final_battle_army_abilities	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_tmb_final_battle_army_abilities_barrage	wh2_dlc09_bundle_tmb_final_battle_army_abilities_barrage	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_tmb_final_battle_army_abilities_barrage	wh2_dlc09_bundle_tmb_final_battle_army_abilities_barrage_uses	force_to_force_own	3.0	start_turn_completed
wh2_dlc09_bundle_tmb_final_battle_army_abilities_swarm	wh2_dlc09_bundle_tmb_final_battle_army_abilities_swarm	force_to_force_own	1.0	start_turn_completed
wh2_dlc09_bundle_tmb_final_battle_army_abilities_swarm	wh2_dlc09_bundle_tmb_final_battle_army_abilities_swarm_uses	force_to_force_own	3.0	start_turn_completed
wh2_dlc09_bundle_tretch_retreat	wh_main_effect_force_stat_melee_attack	force_to_force_own_lords_army	13.0	start_turn_completed
wh2_dlc09_bundle_tretch_treaty_broken	wh_main_effect_public_order_faction	faction_to_province_own_unseen	4.0	start_turn_completed
wh2_dlc09_decrease_army_cap_1	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_2	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_3	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_4	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_5	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_6	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_7	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_decrease_army_cap_8	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_dilemma_increase_cap_liche_priest_hero	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_dilemma_increase_cap_necrotect_hero	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_dilemma_increase_cap_tomb_prince_hero	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_disable_crafting	wh2_dlc09_disable_ritual_army_capacity	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_disable_crafting	wh2_dlc09_disable_ritual_carrion	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_disable_crafting	wh2_dlc09_disable_ritual_necropolis_knights	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_disable_crafting	wh2_dlc09_disable_ritual_nehekhara_horsemen	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_disable_crafting	wh2_dlc09_disable_ritual_nehekhara_warriors	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_asaph	wh3_main_effect_corruption_reduction_commandment	province_to_province_own	-2.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_asaph	wh_main_effect_public_order_edict	province_to_province_own	5.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_djaf	wh_main_effect_force_all_campaign_experience_base_all	province_to_force_own_provincewide	1.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_djaf	wh_main_effect_force_all_campaign_replenishment_rate	province_to_force_own_provincewide	20.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_khsar	wh_main_effect_force_army_campaign_ambush_attack_success_chance	province_to_force_own_provincewide	15.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_khsar	wh_main_effect_force_stat_melee_defence	province_to_force_own_provincewide	5.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_phakth	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-10.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_phakth	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	5.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_ptra	wh2_dlc09_effect_force_own_campaign_movement_range_province	province_to_force_own_provincewide_unseen	10.0	start_turn_completed
wh2_dlc09_edict_tmb_worship_of_ptra	wh_main_effect_province_growth_commandment	province_to_province_own	25.0	start_turn_completed
wh2_dlc09_effect_black_pyramid	wh2_main_effect_ability_enable_regeneration	faction_to_army_own	1.0	start_turn_completed
wh2_dlc09_effect_black_pyramid	wh_main_effect_force_all_campaign_experience_base_all	faction_to_army_own	4.0	start_turn_completed
wh2_dlc09_effect_black_pyramid	wh_main_effect_force_all_campaign_movement_range	faction_to_army_own	10.0	start_turn_completed
wh2_dlc09_effect_black_pyramid	wh_main_effect_force_stat_vigour_loss_reduction	faction_to_army_own	-50.0	start_turn_completed
wh2_dlc09_effect_black_pyramid	wh_main_effect_province_growth_events	faction_to_province_own	20.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	0.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_dlc09_effect_siege_engine_number_tmb_battering_ram	faction_to_force_own	1.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_dlc09_effect_siege_engine_number_tmb_siege_tower	faction_to_force_own	2.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_main_effect_agent_recruitment_cost_mod_general	faction_to_province_own_unseen	-1000.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_main_effect_background_income_mod	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh2_main_effect_tomb_king_realm_of_souls_army_abilities	faction_to_force_own	1.0	start_turn_initiated
