character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/data__				
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_1	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	10.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_1	wh_main_effect_character_stat_speed	1	character_to_character_own	15.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_1	wh_main_effect_force_stat_speed	1	army_to_army_own	15.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_2	wh3_main_effect_force_stat_melee_attack_zombies	1	character_to_force_own_factionwide	12.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_2	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	15.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_2	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	15.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_3	wh3_main_effect_force_stat_ward_save_zombies	1	character_to_force_own_factionwide	10.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_3	wh_main_effect_character_stat_armour	1	character_to_character_own	25.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_3	wh_main_effect_character_stat_missile_resistance	1	character_to_character_own	20.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_4	wh3_dlc20_effect_healing_cap_modifier	1	character_to_character_own	50.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_4	wh3_main_effect_healing_cap_zombies	1	character_to_force_own_factionwide	500.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_4	wh_main_effect_character_stat_unit_health	1	character_to_character_own	25.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh2_dlc11_effect_ability_enable_the_ravenous_dead_vmp_zombies	1	faction_to_force_own	1.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh2_main_effect_ability_wom_cost_vanhels_danse_macabre_upgraded	1	character_to_character_own	-2.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh3_main_effect_ability_effect_range_vanhels_danse_macabre_upgraded	1	character_to_character_own	50.0000
wh2_dlc04_skill_vmp_lord_unique_helman_ghorst_battle_5	wh3_main_effect_force_stat_weapon_strength_zombies	1	character_to_force_own_factionwide	50.0000
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_ability_enable_hold_the_line	1	character_to_character_own	1.0000
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_character_stat_aura_leadership_effect	1	character_to_character_own	5.0000
wh2_dlc07_skill_brt_alberic_special_0	wh_main_effect_character_stat_unit_health	1	character_to_character_own	10.0000
wh2_dlc07_skill_brt_alberic_special_1	wh2_main_effect_building_construction_cost_mod_ports	1	faction_to_region_own_unseen	-40.0000
wh2_dlc07_skill_brt_alberic_special_1	wh2_main_effect_building_construction_time_mod_ports	1	faction_to_region_own_unseen	-1.0000
wh2_dlc07_skill_brt_alberic_special_2	wh2_main_effect_building_construction_cost_mod_resource_buildings	1	faction_to_region_own_unseen	-25.0000
wh2_dlc07_skill_brt_alberic_special_2	wh2_main_effect_building_construction_time_mod_lzd_resource_buildings	1	faction_to_region_own_unseen	-1.0000
wh2_dlc07_skill_brt_alberic_special_2	wh_main_effect_economy_trade_good_commodity_mod	1	character_to_faction	10.0000
wh2_dlc07_skill_brt_alberic_special_3	wh2_dlc09_edict_brt_peasants_duty_growth_mod	1	faction_to_province_own	10.0000
wh2_dlc07_skill_brt_alberic_special_3	wh2_dlc09_edict_brt_peasants_duty_public_order_mod	1	faction_to_province_own	5.0000
wh2_dlc07_skill_brt_alberic_special_3	wh2_dlc09_edict_brt_peasants_duty_tax_mod	1	faction_to_province_own	3.0000
wh2_dlc07_skill_brt_fay_enchantress_special_0	wh2_main_effect_building_construction_cost_mod_worship	1	faction_to_region_own_unseen	-25.0000
wh2_dlc07_skill_brt_fay_enchantress_special_0	wh2_main_effect_building_construction_time_mod_worship_brt	1	faction_to_region_own_unseen	-1.0000
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh2_main_effect_force_army_campaign_experience_base_brt_grail_knights_guardians	1	general_to_force_own	2.0000
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh2_main_effect_force_stat_melee_attack_grail_knights_guardians	1	general_to_force_own	5.0000
wh2_dlc07_skill_brt_fay_enchantress_special_1	wh2_main_effect_force_stat_melee_defence_brt_grail_knights_guardians	1	general_to_force_own	5.0000
